metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1692023899,0.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_reqs,1692023899,1.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_duration,1692023899,7.167748,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_blocked,1692023899,0.000990,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_connecting,1692023899,0.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_tls_handshaking,1692023899,0.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_sending,1692023899,0.146054,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_waiting,1692023899,6.931351,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_receiving,1692023899,0.090343,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_failed,1692023899,1.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_reqs,1692023899,1.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_duration,1692023899,7.820547,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_blocked,1692023899,0.000430,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_connecting,1692023899,0.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_tls_handshaking,1692023899,0.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_sending,1692023899,0.312189,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_waiting,1692023899,7.427606,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_receiving,1692023899,0.080752,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_failed,1692023899,1.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
group_duration,1692023899,99.509729,,,,,::api::stake-lifecycle,,,,default,,,,,,,
http_reqs,1692023899,1.000000,,,1404,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,HTTP/2.0,default,,404,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,,
http_req_duration,1692023899,11.752962,,,1404,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,HTTP/2.0,default,,404,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,,
http_req_blocked,1692023899,0.001160,,,1404,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,HTTP/2.0,default,,404,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,,
http_req_connecting,1692023899,0.000000,,,1404,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,HTTP/2.0,default,,404,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,,
http_req_tls_handshaking,1692023899,0.000000,,,1404,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,HTTP/2.0,default,,404,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,,
http_req_sending,1692023899,0.329770,,,1404,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,HTTP/2.0,default,,404,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,,
http_req_waiting,1692023899,11.255628,,,1404,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,HTTP/2.0,default,,404,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,,
http_req_receiving,1692023899,0.167564,,,1404,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,HTTP/2.0,default,,404,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,,
http_req_failed,1692023899,1.000000,,,1404,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,HTTP/2.0,default,,404,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle/,,
http_reqs,1692023899,1.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_duration,1692023899,2.095411,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_blocked,1692023899,0.000880,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_connecting,1692023899,0.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_tls_handshaking,1692023899,0.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_sending,1692023899,0.345341,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_waiting,1692023899,1.680858,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_receiving,1692023899,0.069212,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_failed,1692023899,1.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
group_duration,1692023899,107.605194,,,,,::api::stake-lifecycle,,,,default,,,,,,,
http_reqs,1692023899,1.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_duration,1692023899,1.510404,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_blocked,1692023899,0.000730,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_connecting,1692023899,0.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_tls_handshaking,1692023899,0.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_sending,1692023899,0.251427,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_waiting,1692023899,1.197695,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_receiving,1692023899,0.061282,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_req_failed,1692023899,1.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals,,
http_reqs,1692023899,1.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_duration,1692023899,2.523723,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_blocked,1692023899,0.000540,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_connecting,1692023899,0.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_tls_handshaking,1692023899,0.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_sending,1692023899,0.088073,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_waiting,1692023899,2.297926,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_receiving,1692023899,0.137724,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
http_req_failed,1692023899,1.000000,,,1400,false,::api::stake-lifecycle,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,HTTP/2.0,default,,400,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stake-lifecycle//withdrawals/,,
group_duration,1692023899,104.865875,,,,,::api::stake-lifecycle,,,,default,,,,,,,
http_reqs,1692023899,1.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_duration,1692023899,99.333443,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_blocked,1692023899,0.000610,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_connecting,1692023899,0.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_tls_handshaking,1692023899,0.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_sending,1692023899,0.109714,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_waiting,1692023899,98.961672,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_receiving,1692023899,0.262057,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_failed,1692023899,0.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_reqs,1692023899,1.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_duration,1692023899,152.047868,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_blocked,1692023899,0.000670,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_connecting,1692023899,0.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_tls_handshaking,1692023899,0.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_sending,1692023899,0.222826,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_waiting,1692023899,151.575295,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_receiving,1692023899,0.249747,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_failed,1692023899,0.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_reqs,1692023899,1.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_duration,1692023899,117.532683,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_blocked,1692023899,0.000690,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_connecting,1692023899,0.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
http_req_tls_handshaking,1692023899,0.000000,,,,true,::api::stakes,GET,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,HTTP/2.0,default,,200,,tls1.3,https://dev.cf-explorer-monolith-mainnet.metadata.dev.cf-deployments.org:8080/api/v1/stakes/registration,,
